iso3,year,fin_dev,gdp_pc_ppp,npl_ratio
MAR,2002,37.0359175414256,4436.4287109375,
MAR,2003,36.3030276413519,4741.0615234375,
MAR,2004,36.5906415807069,5024.6943359375,
MAR,2005,39.7845417674371,5274.74169921875,
MAR,2006,41.9692485067183,5780.6181640625,
MAR,2007,50.4158079002666,6057.935546875,
MAR,2008,55.058855602145,6437.0634765625,
MAR,2009,58.0449702176524,6628.57666015625,
MAR,2010,61.6819959606248,6848.66748046875,
MAR,2011,64.7617613010764,7274.1474609375,5.44855241763618
MAR,2012,65.7437864758838,7307.6123046875,5.74656037615339
MAR,2013,62.8627410109288,7542.0986328125,6.62387078084964
MAR,2014,63.0397014545712,7237.27734375,7.26696282330555
MAR,2015,58.3965229322785,7799.09228515625,7.67129786194117
MAR,2016,59.1896601359121,7853.17626953125,8.07938649012445
MAR,2017,58.2247835748116,8115.12060546875,7.60581163179934
MAR,2018,57.7666058986656,7801.0986328125,7.72518485920519
MAR,2019,58.8187359318857,8046.22900390625,7.86756194132143
MAR,2020,66.0082418763961,7704.84912109375,8.79376526247322
MAR,2021,61.8140966207379,8623.265625,9.05863022934855
MAR,2022,63.6907493278353,9310.0322265625,8.68360679573923
MAR,2023,57.6617196939123,9894.650390625,
MCO,2010,,,0.393130048679923
MCO,2011,,,0.344719585672998
MCO,2012,,,0.187259446456941
MCO,2013,,,0.0923353115576881
MCO,2014,,,0.118444607476519
MCO,2015,,,0.119843705534916
MCO,2016,,,0.195618683773704
MCO,2017,,,0.227486975366639
MCO,2018,,,0.217152000015563
MCO,2019,,,0.239742734729696
MDA,1999,11.7935773361055,2909.85035000128,
MDA,2000,12.642708369357,3044.67050577354,
MDA,2001,14.7205597282444,3310.52882645877,
MDA,2002,17.1458430000756,3632.61091825467,
MDA,2003,20.2941996451718,3959.95150996029,
MDA,2004,21.2127653596404,4378.17475782467,
MDA,2005,23.6009989959896,4865.93456430334,
MDA,2006,27.4731953155249,5271.38970435336,
MDA,2007,36.8451938807973,5589.5685077365,
MDA,2008,36.4465831084676,6153.35152147981,
MDA,2009,35.9906550512998,5827.17888882857,16.388686779902
MDA,2010,27.8783317104331,6323.06287905206,13.3375805604831
MDA,2011,28.1287495303667,6832.94156502961,10.6758881878265
MDA,2012,31.8516723633736,7254.66249032313,14.4995942986054
MDA,2013,33.529271259015,8232.5238047368,11.5773748871241
MDA,2014,28.9735778167416,8643.06431435343,11.7289639558726
MDA,2015,26.7714429439022,9197.61838204272,9.91786681707727
MDA,2016,22.6981231372852,10325.8404896126,16.4051517258091
MDA,2017,19.9867399508194,11252.1135465283,18.2468257499407
MDA,2018,19.4729504967585,11868.1955463223,12.4916886374529
MDA,2019,20.1911051076704,13413.2232935126,8.49630682504005
MDA,2020,23.3017227454259,13527.4413130967,7.37754096553309
MDA,2021,23.3743391222692,15682.0703284653,6.12732657064783
MDA,2022,22.2960400307098,16452.9621192,6.44258507306679
MDA,2023,20.6841434736316,17746.9405538684,5.55507507352677
MDG,1999,7.20753790204277,1194.1502466887,
MDG,2000,7.35204250409011,1235.78733941908,
MDG,2001,6.97945716931924,1298.56378873164,
MDG,2002,6.65848108549773,1121.08749552772,
MDG,2003,7.53867241554107,1218.83563168796,
MDG,2004,8.60727448499636,1279.54611058565,
MDG,2005,8.4956383039294,1342.51929937145,7.60792563429991
MDG,2006,8.74657649819067,1416.40465948998,6.35707583676168
MDG,2007,8.72995472055157,1493.37545004972,7.38090894155114
MDG,2008,9.64172500578176,1577.33838928618,7.17687229470659
MDG,2009,9.93116363690264,1479.82980025947,8.79419882422574
MDG,2010,10.7709248414277,1463.87646786391,10.0217242777646
MDG,2011,10.0702663249967,1475.17055178114,11.8198387546378
MDG,2012,10.0701674901137,1463.61756926447,11.5651094798493
MDG,2013,11.0399142926157,1473.40398077255,12.1838467083235
MDG,2014,11.6309488627601,1498.83976908219,10.2928305449885
MDG,2015,12.2845215093774,1496.61172412841,9.30747379475236
MDG,2016,11.8463320780132,1561.51962374608,8.82195768112054
MDG,2017,12.6306035525133,1546.88001890817,8.14393907254576
MDG,2018,12.9250264838685,1546.59563549795,7.62316707853899
MDG,2019,14.0469695658212,1612.29772715626,7.3470164916212
MDG,2020,16.3319076310712,1490.32312837866,8.46460927886256
MDG,2021,17.7786025234266,1577.43246056529,9.10988359501251
MDG,2022,18.5205560683322,1716.97884873797,8.02382724671768
MDG,2023,16.912523303495,1808.44779038579,7.59700068542518
MDV,1999,18.7850597746886,8161.99616728852,
MDV,2000,19.1479882786681,8526.28986369241,
MDV,2001,17.0077833067318,8235.80267716404,
MDV,2002,18.159170876154,8822.51726087564,
MDV,2003,16.5489437835379,10065.4858052111,
MDV,2004,22.4511498719285,10769.7743281923,
MDV,2005,37.807561478718,9704.44334454041,
MDV,2006,41.4990569459293,12075.1455749491,
MDV,2007,52.2545720223895,12851.7923161425,
MDV,2008,55.7447787244817,13778.8197554554,
MDV,2009,51.7958955747515,12265.7930464259,
MDV,2010,45.8365052476401,12797.3279262916,
MDV,2011,39.7073522919569,13726.3262093446,
MDV,2012,32.6946335236645,13988.5973865429,20.9246965468261
MDV,2013,28.8946982587089,15264.0907069581,17.2177008857091
MDV,2014,26.454078922908,16722.523852619,17.4741516990976
MDV,2015,26.4915017656133,17875.0989419262,12.8840040665686
MDV,2016,27.4101285234902,18769.5060607629,11.7714828257264
MDV,2017,27.9490928114667,19767.8893613468,10.6639121664259
MDV,2018,27.7287526636103,21899.4292993843,11.5608554379335
MDV,2019,28.1283261215544,23077.2112236652,11.6270773650661
MDV,2020,47.5579298390172,13425.3674459601,18.7957458088981
MDV,2021,34.8607082868537,19052.6224904311,12.5877843282695
MDV,2022,30.9581325138042,22880.5123151419,9.40629274725968
MDV,2023,31.5696742877772,24786.2032123451,8.34674382168769
MEA,1999,36.8606057976227,7756.08517247262,
MEA,2000,35.4606626780816,8238.21838251766,
MEA,2001,37.577160799075,8404.20352474959,
MEA,2002,37.9480831484272,8547.0560218896,
MEA,2003,37.0417675453219,8881.06111438612,
MEA,2004,36.5165130774558,9627.89833855118,
MEA,2005,37.8709811242044,10174.2310814085,
MEA,2006,38.3349298172241,10814.1777898235,
MEA,2007,40.6972384024948,11410.0939978026,
MEA,2008,41.7312488144159,11815.5339767983,
MEA,2009,46.6130763357981,11748.5186458758,
MEA,2010,43.9176186213836,12204.6103761329,
MEA,2011,40.7470527478699,12655.2102040403,
MEA,2012,39.5980881322836,13006.1615914674,
MEA,2013,39.7388253405331,12956.1217863557,
MEA,2014,42.8374869861352,12842.4622366024,
MEA,2015,49.969688267883,11845.7257359795,
MEA,2016,52.3938871181106,11753.602140963,
MEA,2017,49.7364368080553,12278.148605236,
MEA,2018,,12966.5151329937,
MEA,2019,,12980.6017874602,
MEA,2020,50.8022607448558,12297.8977685502,
MEA,2021,,13567.7134550355,
MEA,2022,,15192.4888446012,
MEA,2023,,15802.3196546301,
MEX,1999,14.6327513352705,11030.5214325384,
MEX,2000,13.4442241811453,11704.6853532773,
MEX,2001,11.0377003130593,11738.8928661183,
MEX,2002,12.560417421143,11761.8865901666,
MEX,2003,12.7812429735625,12065.9368553721,
MEX,2004,12.2130881663775,12658.1646665687,
MEX,2005,13.3082803926152,13260.2388186669,1.81638248738848
MEX,2006,15.6444828091929,14540.4500497636,1.9944212361405
MEX,2007,17.0345191542966,15031.5804109164,2.5413127799359
MEX,2008,16.1609169338617,15680.5761896881,3.20802543521284
MEX,2009,17.2145203019325,15190.8744519178,3.06903578149087
MEX,2010,17.5428768913857,15909.1464963628,2.32838597424659
MEX,2011,18.6434690537267,17266.8129106549,2.44685147061432
MEX,2012,19.056702945878,18004.7935607542,2.52922017747363
MEX,2013,21.310524304366,18170.264789912,3.36157018477857
MEX,2014,21.1326586458524,18820.7991098584,3.13402337702184
MEX,2015,23.0494901070167,19071.4444196466,2.60441021807811
MEX,2016,25.1225977712557,20104.5839787472,2.14676314546594
MEX,2017,26.1603576778415,20488.7150800441,2.14605834181442
MEX,2018,26.0759933056156,20921.4775277572,2.1077378613675
MEX,2019,27.7681529240229,20964.2774847072,2.20172618969779
MEX,2020,27.6712194908893,19354.1248706244,2.56401799892127
MEX,2021,26.1189526428014,20782.5877417545,2.04852607538268
MEX,2022,25.9949759148898,23135.4931601276,2.08482456008448
MEX,2023,25.2775227197383,25243.1644887582,2.07732748969619
MHL,1999,,2400.34549125336,
MHL,2000,,2489.96943780806,
MHL,2001,,2700.27054583067,
MHL,2002,,2825.24479927053,
MHL,2003,,2824.27883367143,
MHL,2004,,2879.90589671206,
MHL,2005,,3016.70324372574,
MHL,2006,,3110.05225553568,
MHL,2007,,3309.39754112765,
MHL,2008,,3118.23467102442,
MHL,2009,,3253.15085940372,
MHL,2010,,3473.40469896159,
MHL,2011,,3536.56004235245,
MHL,2012,,3589.66880383744,
MHL,2013,,3845.00357492163,
MHL,2014,,3931.34410649415,
MHL,2015,,4125.1616927563,
MHL,2016,,4366.25764216189,
MHL,2017,,4719.31304926001,
MHL,2018,,5232.2052487185,
MHL,2019,,6045.06240789858,
MHL,2020,,6136.97119702131,
MHL,2021,,6767.95785510528,
MHL,2022,,7431.42757895496,
MHL,2023,,7548.73253747944,
MIC,1999,47.9632038925296,3666.14016486749,
MIC,2000,47.6268499442314,3901.90410117824,
MIC,2001,48.0828383258134,4081.95604372161,
MIC,2002,51.8044976473216,4281.75055622723,
MIC,2003,54.2301753034379,4556.9269157193,
MIC,2004,53.0692635063507,4973.55415027981,
MIC,2005,52.094575644131,5421.75189539986,
MIC,2006,53.436672448759,5972.69237383514,
MIC,2007,55.6477239249076,6574.79217014896,
MIC,2008,57.1565656121031,7007.49005584849,
MIC,2009,68.0660484250892,7259.55358115019,
MIC,2010,69.1827549793853,7835.37464665706,
MIC,2011,70.4665050413587,8395.12948093592,
MIC,2012,74.9210986336423,8910.63265018559,
MIC,2013,79.3615747711592,9332.35130526847,
MIC,2014,83.8889837037711,9659.48033672468,
MIC,2015,93.2329962479953,9809.53622202852,
MIC,2016,95.1164562603262,10185.5367340485,
MIC,2017,95.1077330093085,10720.6172591608,
MIC,2018,99.3480284621254,11409.6815581746,
MIC,2019,102.604195449772,12043.7799794721,
MIC,2020,117.116800521101,12065.2442869749,
MIC,2021,115.25134654025,13463.8040925801,
MIC,2022,122.836782952311,14988.8383748289,
MIC,2023,126.027175604594,16203.868213035,
MKD,1999,19.8369775343762,5769.40942035404,
MKD,2000,16.9546262558014,6158.86921524853,
MKD,2001,16.3043349062771,6014.89551926101,
MKD,2002,16.6694382031162,6272.26445787463,
MKD,2003,17.5564024503711,6376.02490433098,
MKD,2004,20.8682056797704,6958.56927232377,
MKD,2005,22.9874176114535,7662.85032694755,14.8928467760632
MKD,2006,27.6881495639709,8390.53213528686,11.2137062334098
MKD,2007,34.5824092424287,9061.42800774597,7.51448842858048
MKD,2008,41.7638410181012,10225.9321014661,6.71462622878091
MKD,2009,43.8748832134219,10820.0529311494,8.93736962216569
MKD,2010,44.5508190914767,11322.8152033711,9.04070956501971
MKD,2011,45.431560026822,11794.9898374065,9.52269121137581
MKD,2012,47.6216268072875,12056.9054550253,10.1123971304148
MKD,2013,47.1452489457125,12802.1223974781,10.9395684304263
MKD,2014,49.2507164930143,13589.8771052569,10.8059133941614
MKD,2015,50.9449733301968,14045.0711371775,10.3144498806433
MKD,2016,47.8861682991158,15348.6837495816,6.28661409822794
MKD,2017,48.5215251803484,15992.8944107442,6.09844460015566
MKD,2018,48.717780674116,17389.8098904487,5.03609299230044
MKD,2019,49.4511288119118,19048.4465847583,4.62471134653538
MKD,2020,53.6768579450258,18803.5835682315,3.26129559130556
MKD,2021,53.2028318866571,21070.2754741732,3.13085707013007
MKD,2022,51.9588999855893,23389.0733642823,2.79003002094013
MKD,2023,49.4725608867161,25429.0944700616,2.66786768882009
MLI,1999,11.3781562291072,1375.80601929103,
MLI,2000,11.3402873869805,1356.51736440853,
MLI,2001,11.3511945888746,1558.71870195563,
MLI,2002,12.3280236917352,1581.11108691343,
MLI,2003,12.5151014115488,1714.89753907761,
MLI,2004,14.2076115548464,1730.0922516304,
MLI,2005,12.3694968218413,1770.67795435907,
MLI,2006,12.9062928930679,1831.5492454407,
MLI,2007,13.580581670271,1852.36282555464,
MLI,2008,10.1704652855851,1893.49514528434,
MLI,2009,13.7912753422848,1944.69828229092,
MLI,2010,15.0798638216314,2011.67894612475,
MLI,2011,15.4152108103969,2046.22567064388,
MLI,2012,16.3823917080326,1990.14805241092,
MLI,2013,17.5191430128193,2059.28407641881,
MLI,2014,18.5032327257688,2184.87660281666,
MLI,2015,20.9648892149435,2330.24293947692,
MLI,2016,22.0860093352445,2531.80496963482,
MLI,2017,21.7304188333544,2606.69607954141,
MLI,2018,21.4013860802582,2684.41122026575,
MLI,2019,20.6270206061087,2819.86582297259,
MLI,2020,21.8796652823339,2723.70094784441,
MLI,2021,23.7090520643006,2796.22793795433,
MLI,2022,24.7212425787025,3014.4210732688,
MLI,2023,23.166619344734,3174.62960276396,
MLT,1999,,17031.0545650888,
MLT,2000,,18229.1966586337,
MLT,2001,,18324.9760354141,
MLT,2002,,19156.5815289159,
MLT,2003,,20081.5114084299,
MLT,2004,,20757.8263345035,
MLT,2005,97.6395678109916,21364.6154654047,8.20906380726336
MLT,2006,106.790294032549,21918.3832755007,6.47013971237757
MLT,2007,108.54512822586,23513.807921776,5.31015886166558
MLT,2008,114.338399631536,24949.9047912397,5.01177403541518
MLT,2009,121.480766407278,25128.2150441829,5.78360747367995
MLT,2010,114.918833583143,27295.4959832483,7.01547424164959
MLT,2011,116.855634421944,27943.3576373625,7.0887209730083
MLT,2012,108.521145551028,29101.3988562999,7.75197194482716
MLT,2013,99.7930531639898,31050.6288632851,8.94793807670442
MLT,2014,94.4151789624385,33029.9108634503,9.04960051895585
MLT,2015,83.3454222662756,35844.4786460506,7.09795110848624
MLT,2016,79.2561373476059,38237.496210037,5.29469189649343
MLT,2017,70.8289207877582,42648.4495409171,4.06994769176586
MLT,2018,69.0382116068899,45384.0540835615,3.35528926091019
MLT,2019,69.4745075852726,48408.9284375523,3.20817921458462
MLT,2020,75.0514133965586,47071.6156820995,3.66282402946949
MLT,2021,68.3377869125764,54094.9873781231,5.20059938092041
MLT,2022,68.8878745031839,57834.3965689663,3.50025710935779
MLT,2023,64.14051305453,66568.59947529,3.14267120058856
MMR,1999,8.09772088096716,824.781054002538,
MMR,2000,9.51740928593184,948.748285178047,
MMR,2001,11.002171582463,1068.82590521952,
MMR,2002,10.344847140877,1203.8263073429,
MMR,2003,4.095681213224,1384.52851825947,
MMR,2004,4.74016289477332,1600.84105608585,
MMR,2005,4.65705970100153,1860.45413157633,
MMR,2006,3.87713991831058,2152.86730947026,
MMR,2007,3.42373646489974,2458.85746440138,
MMR,2008,3.12110290159629,2748.07921338491,
MMR,2009,3.4721769114853,3039.7998233771,
MMR,2010,4.76695378512293,3348.12889497049,
MMR,2011,6.74676206403601,3579.40482970626,
MMR,2012,9.31026614508286,3845.15284153671,
MMR,2013,12.8385297285065,4143.63012731959,
MMR,2014,15.5752436663979,4376.38833281274,
MMR,2015,18.1305513861133,4458.69054442659,
MMR,2016,22.0063669806599,4459.53981427471,
MMR,2017,24.50054608091,4706.43248949598,
MMR,2018,26.2093085820638,5581.2769545815,
MMR,2019,26.6379014764853,6101.37245765709,
MMR,2020,28.982348093991,5740.99045843992,
MMR,2021,,5178.44718217164,
MMR,2022,,5731.93787872459,
MMR,2023,,5953.35735165913,
MNA,1999,30.9342712089406,5121.95359610475,
MNA,2000,30.9117466332442,5433.11956628919,
MNA,2001,31.4770985826785,5589.50530474512,
MNA,2002,31.1819768474459,5746.99847468862,
MNA,2003,30.9093284887469,5884.42924257755,
MNA,2004,29.8178875821052,6368.43664584199,
MNA,2005,30.0817999556313,6725.70388718731,
MNA,2006,31.48125094429,7143.39246419523,
MNA,2007,32.7282798124927,7602.26570850894,
MNA,2008,31.6744709005307,7822.00456274989,
MNA,2009,33.9586345196305,7897.71421516756,
MNA,2010,34.3214553496696,8198.7884458168,
MNA,2011,33.5827721121538,8227.87557209787,
MNA,2012,32.2629481371984,8404.97905921555,
MNA,2013,29.8124883034379,8382.04588165944,
MNA,2014,31.8199673964535,8275.12734183517,
MNA,2015,34.5400505640031,7969.62835995104,
MNA,2016,37.658254948785,8078.92886842476,
MNA,2017,28.5076806935698,8408.9297885017,
MNA,2018,24.6802347397733,8745.3274271153,
MNA,2019,24.5673576089387,8763.98975936718,
MNA,2020,28.3894375652014,8889.59885114143,
MNA,2021,27.922731835642,9412.55914393398,
MNA,2022,26.5646772639591,10374.6101051222,
MNA,2023,26.1908975426276,10869.5026341704,
MNE,1999,,5689.05915632567,
MNE,2000,,6008.70422355086,
MNE,2001,,6731.11131322803,
MNE,2002,7.95322978668037,6963.82358813766,
MNE,2003,11.2810304821843,7082.44328244687,
MNE,2004,14.6162106094025,7547.66946213064,
MNE,2005,17.9417122040073,7990.94382531305,
MNE,2006,35.9898831222727,9855.45330720637,2.88924830799956
MNE,2007,80.0457983841727,11706.5470165935,3.20083686790681
MNE,2008,86.5399978058392,12919.5819344753,7.27535879705032
MNE,2009,76.4122543804271,12175.0165358051,13.5504391510384
MNE,2010,66.4583643243474,12852.4705482944,20.9294667304236
MNE,2011,55.6487462828327,13624.581865189,15.2910548471522
MNE,2012,55.1700466569542,13067.4275912672,17.3025070519201
MNE,2013,54.2588284874407,13766.5913987262,20.3084823035393
MNE,2014,52.1515202087293,14331.938254911,18.586564885194
MNE,2015,50.9162183681833,15033.0612656496,14.5783594660382
MNE,2016,49.4945819234237,16815.2659423166,11.354372633992
MNE,2017,49.4508513647044,18038.9896978773,8.29218459497308
MNE,2018,50.232657068326,19860.7827373448,7.35692267453808
MNE,2019,49.5434428361858,22329.1435356595,5.09127517723506
MNE,2020,60.5589744046292,19427.7374084647,5.86672519968626
MNE,2021,52.6094080327745,22541.0879231146,6.82517015780468
MNE,2022,47.1553932323141,26911.3251027928,6.32770344904808
MNE,2023,42.3835125156477,32199.703195863,5.77905705298842
MNG,1999,7.01699718481738,3663.72711233942,
MNG,2000,6.85905580533795,3739.69666851051,
MNG,2001,9.14314262683965,3888.85528581332,
MNG,2002,14.410405057705,4083.38422166067,
MNG,2003,22.3056286186371,4399.36537925014,
MNG,2004,25.5529272222261,4941.82663694262,
MNG,2005,27.550665048247,5406.14341980278,
MNG,2006,30.1190332267899,5977.19688729951,
MNG,2007,41.5764911231768,6678.05474357637,
MNG,2008,39.9020112482358,7296.58073671622,
MNG,2009,40.2997280197734,7119.39424211884,
MNG,2010,34.191265820963,7531.62557442648,
MNG,2011,43.4934673304814,8861.82052869304,
MNG,2012,43.7217609870053,10151.7217998165,
MNG,2013,59.8748579259903,10442.3850504493,
MNG,2014,57.6706094472844,10900.2305197857,
MNG,2015,52.9208791840693,10458.3027240524,
MNG,2016,54.0849634676469,10511.3831063141,
MNG,2017,50.4164520984548,11096.0375604239,
MNG,2018,53.4457723750966,12317.4824277695,
MNG,2019,47.9294511695878,13604.978943194,
MNG,2020,45.0398649654228,13693.179806943,
MNG,2021,47.2279239979672,14792.2509086422,
MNG,2022,40.8726253097066,16401.9894751531,
MNG,2023,38.5610744493455,18004.8512058355,
MOZ,1999,10.6516251998715,468.208668538029,
MOZ,2000,12.166924151639,471.967329761791,
MOZ,2001,9.05673892803938,532.627310160456,
MOZ,2002,9.09505843025942,580.040921427185,
MOZ,2003,8.07986936993204,619.987510681772,
MOZ,2004,6.76695119909097,673.345717268781,
MOZ,2005,8.74836511009372,721.411761943486,
MOZ,2006,9.77269175375768,798.387667642541,
MOZ,2007,9.93192863997107,861.987682743539,
MOZ,2008,13.8879568455452,916.155850233958,
MOZ,2009,19.4253992188199,951.485453763858,
MOZ,2010,21.5173971170033,1000.2411486648,
MOZ,2011,20.7008198817904,1063.65543296311,
MOZ,2012,22.1482018269741,1075.87786085361,
MOZ,2013,26.0038668605495,1113.7525275929,2.66177705858124
MOZ,2014,29.890630546462,1165.82826607505,3.24436675637473
MOZ,2015,31.7913213305469,1317.88785956822,4.30632739093896
MOZ,2016,30.9363040184444,1379.10740028691,5.7261126057554
MOZ,2017,24.1889984025681,1282.74965991801,12.6350461122505
MOZ,2018,21.8128095054946,1325.58695568953,11.1183361707449
MOZ,2019,20.8792376587497,1388.79707034446,10.1582280493631
MOZ,2020,23.3677251183535,1411.62040229911,9.82505980059786
MOZ,2021,22.452374158531,1457.23540930922,10.6046068968098
MOZ,2022,20.1763434036338,1581.9441944262,8.96909285332577
MOZ,2023,17.9951976364975,1678.39118243681,
MRT,1999,,2410.67448386886,
MRT,2000,,2303.66639707769,
MRT,2001,,2279.72711478483,
MRT,2002,,2295.80500995331,
MRT,2003,,2446.69817773871,
MRT,2004,,2570.29404911997,
MRT,2005,17.9490615512546,2809.03508145691,
MRT,2006,14.4306822166426,3341.70718355001,
MRT,2007,16.0895463790032,3278.27661394002,
MRT,2008,18.0173625027178,3235.99782161036,
MRT,2009,18.7783669689785,3158.74414286708,
MRT,2010,17.3401347124461,3177.84436561165,
MRT,2011,15.816752982487,3270.86251341888,
MRT,2012,16.5658862834057,3464.97661099269,
MRT,2013,18.138729117959,3831.04711012348,
MRT,2014,19.2855864831017,3865.1425867687,
MRT,2015,20.8779175819195,3977.61171275863,
MRT,2016,20.1082699530173,4682.70259690033,
MRT,2017,20.8943892312859,5353.06608810407,
MRT,2018,21.8967922790585,5429.23223059784,
MRT,2019,22.5931640561268,5610.13236713892,
MRT,2020,,5740.73959690129,
MRT,2021,,5836.56580821897,
MRT,2022,,6484.82792132631,
MRT,2023,,6965.90953574715,
MUS,1999,55.6873318982316,8344.31058439287,
MUS,2000,55.7510629779706,9143.0073732792,
MUS,2001,56.0974091737554,9585.8047303181,
MUS,2002,56.9289992866373,9823.53996405315,
MUS,2003,69.6540510950284,10534.5572530361,
MUS,2004,69.9022460371898,11215.7002784358,
MUS,2005,71.8360958054565,11703.4765244451,
MUS,2006,67.5556747867906,12592.5218946608,
MUS,2007,70.5724424341786,13612.2512989533,
MUS,2008,80.6527261790043,14569.1531207728,
MUS,2009,78.873612880934,15104.8081548746,3.29242857718552
MUS,2010,84.0922549826625,15919.6622762525,2.76498233309994
MUS,2011,88.0404578045469,16883.565820961,2.80757714682396
MUS,2012,97.4332057237546,17259.4018011357,3.63707898309436
MUS,2013,103.654473139871,18435.2031858652,4.15037241131952
MUS,2014,95.5453673246636,19294.4682829555,4.91975055211583
MUS,2015,98.7082798901533,20269.523509561,7.19532078019472
MUS,2016,92.2760952093813,21951.8307433111,7.75660164983683
MUS,2017,97.64751491018,22897.9700922102,7.02947039391439
MUS,2018,74.1690674321921,23415.5237589118,6.52130440486035
MUS,2019,76.9431080062477,24374.7818286566,4.94032133508388
MUS,2020,90.5352131302792,21621.5971225158,6.20570923789541
MUS,2021,85.3838865135677,23010.2013826905,5.82385034444983
MUS,2022,72.3296671687017,26874.4899927593,4.91605345189016
MUS,2023,69.8428150562346,29560.7137230079,5.30661571969999
MWI,1999,3.26220906306362,960.710822989416,
MWI,2000,3.85060511736743,974.310137499677,
MWI,2001,3.57862302426844,924.056368279235,
MWI,2002,1.88751912737453,931.283507531356,
MWI,2003,2.15559037291252,979.038977932038,
MWI,2004,2.52782872375663,1032.80213909276,
MWI,2005,2.7779338413945,1070.93590957736,
MWI,2006,3.50616786561297,1124.4382691229,
MWI,2007,3.76433782428077,1230.56385441329,
MWI,2008,6.26229916413705,1311.44999791984,
MWI,2009,7.47258448999146,1387.78991561758,
MWI,2010,9.50299344202592,1457.60568309596,
MWI,2011,9.57361410198919,1516.2111831915,
MWI,2012,10.0146736585562,1464.04323957796,
MWI,2013,8.55708608442318,1558.11224745203,
MWI,2014,7.83598581016284,1505.55190404024,
MWI,2015,9.05590258759623,1403.08451209235,7.27171165156156
MWI,2016,7.89722644943351,1409.95802703533,10.2995803285911
MWI,2017,7.2931269889552,1380.23263621737,8.55433317223974
MWI,2018,6.67269261437622,1363.79445595088,2.8284352702654
MWI,2019,7.07787107403375,1450.01008064784,5.06307752763414
MWI,2020,7.62235610141223,1513.45990803344,5.42544696371903
MWI,2021,7.98628300017953,1687.59358179651,3.70996162437448
MWI,2022,8.38336520191534,1778.30582146001,5.51987474313756
MWI,2023,7.49485567673908,1830.46461287442,5.09546372435375
MYS,1999,141.666513279515,11979.6797141047,
MYS,2000,126.729338410947,13027.2733386657,
MYS,2001,127.232205831884,13071.5814138975,
MYS,2002,121.351916819106,13656.0458904379,
MYS,2003,118.591510355351,14387.2484914999,
MYS,2004,111.628782528352,15415.8063402619,
MYS,2005,106.292938639901,16371.4260817974,9.3902395222525
MYS,2006,103.48916693477,17426.361167892,8.49559864909982
MYS,2007,101.420335166982,18616.8070767617,6.49881057815871
MYS,2008,96.6045684844061,19479.8799590564,4.8081809717361
MYS,2009,111.447312995454,18922.6459508418,3.62656549307932
MYS,2010,107.037442448206,20193.4092945433,3.35402670735158
MYS,2011,108.354991867137,21324.3594996498,2.6813903080324
MYS,2012,114.054285705461,22638.5406944009,2.01584311320696
MYS,2013,119.79291768953,23160.8924510627,1.84914657141208
MYS,2014,120.528683526807,24306.5212338415,1.64578545979143
MYS,2015,123.06518059017,24526.3942716012,1.60682828804839
MYS,2016,121.935428885839,25285.8213541391,1.61426825593084
MYS,2017,117.127301648807,26415.5960203287,1.54918722685231
MYS,2018,120.246183069506,27793.5674222948,1.46819096481044
MYS,2019,120.678377528772,28933.928297233,1.51612089778374
MYS,2020,133.785749444008,27474.7361378236,1.56712671073387
MYS,2021,127.231986109747,29822.8491831618,1.67512094984983
MYS,2022,113.045779598998,34419.8684975666,1.71862466561032
MYS,2023,117.075906066219,36466.8914938333,1.65315580082196
NAC,1999,49.276031414993,33862.636901858,
NAC,2000,50.6690993533835,35648.7675995578,
NAC,2001,54.800214970525,36461.4030759888,
NAC,2002,54.7062180818896,37310.4496210096,
NAC,2003,55.9421072934517,38792.5463807022,
NAC,2004,58.1487398399207,40962.5532868741,
NAC,2005,60.7392921767106,43361.2490415255,
NAC,2006,63.8613087189783,45502.3348917579,
NAC,2007,65.2881739405838,47221.5547745169,
NAC,2008,65.6885702291075,47768.0769059667,
NAC,2009,53.900148293599,46376.8517665226,
NAC,2010,52.2717395450723,47801.4741124958,
NAC,2011,50.6259623659946,49199.8016626681,
NAC,2012,49.898491009775,50775.2778839875,
NAC,2013,49.1897254854293,52403.75806746,
NAC,2014,49.7303400239586,54217.9772444619,
NAC,2015,51.0865321838816,55636.5538462562,
NAC,2016,52.3174040582521,56828.1260389573,
NAC,2017,52.4150447053334,58871.9595951654,
NAC,2018,52.0946745255498,61572.5505918721,
NAC,2019,52.5938131151649,63726.4133389726,
NAC,2020,54.5147549874803,62778.6348403293,
NAC,2021,51.0032367935494,69833.4948761015,
NAC,2022,51.9395246598514,76412.9988703282,
NAC,2023,49.9046039233534,80387.021822965,
NAM,1999,39.0683337768238,4961.12432656781,
NAM,2000,39.6466936275656,5128.61433644621,
NAM,2001,41.1882409815956,5196.15009836199,
NAM,2002,40.9691320436952,5433.26902723843,
NAM,2003,44.3142809246377,5692.63373752872,
NAM,2004,46.1408783541571,6479.76368965829,
NAM,2005,50.6755745810101,6766.5998120605,
NAM,2006,48.091012542366,7373.75822211888,
NAM,2007,47.6323166284354,7874.93144508288,
NAM,2008,45.9630924445541,8124.81517886749,
NAM,2009,47.3718604643455,8079.38392286218,
NAM,2010,48.4111405296798,8538.19995395948,1.9647272829344
NAM,2011,48.5827735160202,9002.23004537057,1.486349269152
NAM,2012,48.5987732318826,9363.76632318029,1.33735163605377
NAM,2013,50.6259555976235,9699.2083777865,1.28556138254878
NAM,2014,51.3508507141385,10365.3090596781,1.45334082435894
